Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ADANIGREEN.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,INFY.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TATAPOWER.NS,TCS.NS,WIPRO.NS,ADANIGREEN.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,INFY.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TATAPOWER.NS,TCS.NS,WIPRO.NS,ADANIGREEN.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,INFY.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TATAPOWER.NS,TCS.NS,WIPRO.NS,ADANIGREEN.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,INFY.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TATAPOWER.NS,TCS.NS,WIPRO.NS,ADANIGREEN.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,INFY.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TATAPOWER.NS,TCS.NS,WIPRO.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,39.599998474121094,485.18463134765625,1458.1318359375,492.8231201171875,373.54833984375,584.1146240234375,91.52620697021484,487.7292785644531,418.8271179199219,67.83502197265625,1507.7056884765625,107.30644226074219,40.95000076293945,487.12744323921356,1466.1349352949262,497.83007739924153,376.25867287611885,591.0217960998827,92.64276929580113,489.3745916363414,419.89543026941635,68.47411088805943,1539.0945701751648,113.67513506719271,39.5,479.16661142983725,1433.1699070129594,488.27479760271103,369.88140723415074,579.1630796120432,90.9200750834553,483.10454981021815,412.23140969480863,67.28722351311436,1505.0033344230405,106.89445432616431,40.5,483.5261235156161,1433.7892159237508,494.074859437701,375.0629355682498,588.3587759229839,92.51516412000716,486.92884074563796,415.25056931510863,68.47411088805943,1538.2630766202349,113.31464737068141,269872,1472415,965710,1972390,1956808,19312937,6028078,8994060,5784064,3702534,3615370,18435523
2019-01-15,38.75,488.02783203125,1450.2716064453125,495.8808898925781,377.7333984375,604.6697387695312,92.61087036132812,502.337158203125,420.3135986328125,68.51976013183594,1553.064208984375,113.22882080078125,40.099998474121094,488.4068848637044,1462.4668159920293,497.6390289586285,381.0017517542606,607.4992074501533,92.83418673226423,503.38216520660575,422.21798082569387,68.70235496679155,1554.3529635143989,114.08713485526033,38.5,482.8627527441522,1443.888247319818,493.3105169390175,370.2799647867663,588.5252697596031,91.90903699031007,491.3756866044057,417.5731185503837,67.69806944344276,1503.3408375834863,108.16476089437705,40.099998474121094,487.60134698109187,1458.6558275464474,494.00803379796935,370.2799647867663,588.5252697596031,92.32375626701841,491.3756866044057,421.05676525686636,68.01761388738831,1505.0038252356806,109.52090129144058,228070,1177377,383535,1787885,3693892,19671304,3680774,22011407,4291873,3099444,7711653,40188776
2019-01-16,39.150001525878906,484.7581787109375,1447.9852294921875,500.1138000488281,373.9667663574219,613.1580810546875,93.37653350830078,505.1163635253906,421.5675354003906,69.84358215332031,1555.017822265625,115.5462646484375,39.349998474121094,488.97553904861473,1453.9398994445305,502.1681501993805,380.3241066062094,613.9902717322299,93.95076177429004,509.162989548706,424.91184069194964,70.25442396800392,1559.0505460445897,116.66207287967282,38.54999923706055,482.38888164978925,1441.1730638062777,492.1542356997228,373.3688978260751,606.2509085896629,92.64278657325598,502.6483496990788,415.3898764916655,68.01760614931193,1535.7687245569905,112.97132257635602,39.29999923706055,488.0751945965451,1453.9398994445305,493.05243432764775,377.85291181117606,607.4159958553774,92.64278657325598,504.71610013944866,419.3380079893443,68.47410015031403,1554.8930779218042,113.91546800278589,167243,1446921,362391,4730740,1701242,9658944,3667241,13961606,5879148,4222858,2359280,26390100
2019-01-17,39.650001525878906,482.95751953125,1434.2178955078125,500.53424072265625,380.5234680175781,610.2870483398438,92.51518249511719,504.4715881347656,396.2530517578125,69.38710021972656,1578.4744873046875,115.15143585205078,40.25,488.0278210349476,1474.852584617024,502.3784027352482,381.44019507339465,614.9889462569348,94.07836811428344,510.4525635845906,423.0539034490759,70.2544361862544,1581.5575672701295,116.25007498068501,39.150001525878906,481.06208187918236,1428.3584772891188,496.8745522102071,371.91414494303007,606.7502377558221,92.16426089024652,502.4927124442108,392.4907259613699,68.42845986468264,1559.3091427065774,113.84679577494255,39.75,485.7058983423314,1453.8921473679447,500.69666415028564,372.711303135451,612.3259257762697,93.47223610713564,508.9184184171951,422.68232026609064,69.70664468289225,1564.8920502282947,115.7007554163679,221463,1598184,927211,3249010,3690234,6903771,5142302,16379077,8343750,4496763,2625816,14104487
2019-01-18,38.75,482.7679443359375,1437.8382568359375,496.2630310058594,385.14697265625,608.289794921875,93.63175201416016,526.6613159179688,362.9958801269531,69.38710021972656,1583.765869140625,118.84219360351562,40.150001525878906,486.1797377537133,1448.175539233858,502.48352790451804,386.12349629945544,612.6587960437128,94.23788406643969,529.1293300822731,393.9771080675415,69.79794210586145,1586.723937572348,119.30568880926391,38.349998474121094,480.7777290987281,1413.3525874768227,495.8235254308707,377.19531488634476,604.4200878968061,92.57899685681431,504.8273667420513,343.90551312629583,68.61106167616795,1563.2255977392604,114.46479864292758,39.650001525878906,483.5261367188222,1441.2681230105386,497.83011099523645,378.0921178454919,607.4992036079171,92.57899685681431,510.85280980484947,393.9306424484515,69.38710021972656,1567.3919772641518,115.35744391718465,180157,1502360,454592,2681365,4685056,5902151,4904282,56181172,82906214,4009644,1683728,26911902
2019-01-21,37.95000076293945,482.62579345703125,1426.4530029296875,496.8363952636719,384.92779541015625,619.982177734375,92.32374572753906,550.3851928710938,370.00958251953125,69.34143829345703,1590.4739990234375,115.97542572021484,39.099998474121094,487.3170130329575,1446.4131257339425,504.9010544909257,391.2054167176478,624.9753227899538,93.91883466455823,551.3857327105305,377.67360247770614,70.48267333426801,1609.8893722015828,118.41302925180834,37.5,481.6307002970868,1423.0708202894205,493.39645922617495,383.4530477613411,610.8280784658137,91.94093022404462,528.5734481188317,362.34556256135636,68.88494427713263,1579.43309106191,114.39612227273881,39.0,483.3365825490151,1443.4119489163609,497.8301234589639,386.2431016757818,614.3232901632986,93.79122949672674,530.9525279850722,362.39202817715096,69.38709048130784,1584.8910900245394,116.73073929380782,113138,1150380,351617,2975320,3265418,8129422,4087312,48206814,48936782,5188679,2409803,41658250
2019-01-22,37.75,480.5882263183594,1432.59814453125,504.5760803222656,374.9632568359375,620.2734375,92.10044860839844,549.2512817382812,389.19293212890625,69.70663452148438,1584.807373046875,118.96234130859375,38.900001525878906,484.6634057341364,1449.890526985016,505.47427891630986,384.44943375382974,623.3109544577079,93.15320352105395,554.4985800560028,393.4197444900458,70.756572146444,1598.4314129675397,120.02665619366877,36.54999923706055,476.18133952639505,1414.8293885459868,494.95390699354834,373.4685853364586,610.8280915513453,91.90903596910164,542.3364367197829,380.3212302077478,68.38280466754344,1574.891370003206,115.35742272166385,38.0,483.3366051514706,1421.4986179869443,496.70253944892323,383.4330619996512,616.8614752894206,92.83418570077637,548.2285379681914,381.8075914649559,69.2957926952395,1589.140366816729,115.63208597942067,243342,1455953,710962,3880330,4791592,6723375,4113351,36207430,38255365,4074882,2457093,17817926
2019-01-23,37.95000076293945,482.6732177734375,1432.2647705078125,505.8087158203125,376.43804931640625,608.8723754882812,91.4305191040039,545.3157958984375,400.3869934082031,68.65669250488281,1562.892333984375,120.69615173339844,38.349998474121094,484.9477662408159,1441.0776812354645,508.34088831032864,378.6302344447668,617.9848234607111,92.8660994501516,553.2756471049843,403.5454930226338,71.16740942044834,1588.30725017493,122.15528560979685,37.54999923706055,480.58825357445414,1425.3573539915446,502.6077203970542,374.1462194094838,606.8334980158653,91.23910644405375,543.4036505494876,382.41137678124954,68.3371481087381,1558.226009060252,119.47734299559227,37.75,483.33663256343704,1436.7426353837106,504.4900825345954,377.65371074939304,617.7767757756257,92.32376520290154,548.428553374555,388.031675253232,70.30007363583478,1584.0575632211437,119.70049905929466,113541,1358623,302963,3772630,5641586,7212099,4946218,19313542,26921274,5394325,2578169,26499796
2019-01-24,37.349998474121094,474.5227966308594,1422.6895751953125,509.9557189941406,377.2351989746094,612.5123291015625,90.40965270996094,554.7208862304688,392.9552307128906,68.06327056884766,1584.5155029296875,120.76481628417969,38.20000076293945,483.99998426940596,1446.2700653919198,511.15012894341197,380.1248974872527,615.9430471280681,91.84523297092393,557.2778345730263,406.8898133622839,69.15885358194686,1587.5985824392337,121.19397331454311,37.0,470.1632845327117,1419.2120250978105,504.91050337443517,374.36542455175805,603.3079088555007,89.99493341772121,542.5588029080949,387.4743005407921,67.83502352732307,1562.3919916407629,118.96235675665328,37.70000076293945,483.33656956587515,1437.0284652498606,504.91050337443517,376.6174062270291,609.2489233127504,91.49431140444707,544.7377510626503,400.38700812590037,68.74801169342139,1570.55813447103,120.23265877253795,119053,1620195,365424,3057825,2954782,7429783,3820645,28775487,18446490,3700318,1962927,11281453
2019-01-25,35.099998474121094,481.1094665527344,1424.6904296875,510.71063232421875,386.3826599121094,611.1316528320312,90.60107421875,554.0759887695312,392.3977966308594,67.51545715332031,1600.5565185546875,121.34848022460938,38.04999923706055,482.00981102557716,1436.7427044140009,514.2652271280458,388.89370383572845,617.4492731148181,92.16425981975986,562.3915759058096,399.22574701418654,68.74799647718835,1612.3889966021393,123.03078434823176,34.70000076293945,475.13884938971717,1416.7350142331693,505.5698865600859,377.09574572234084,606.0274037915924,90.37775781761172,549.3623563202608,389.5644431578353,67.05896317130856,1584.0576137161067,119.47735816309405,38.04999923706055,475.8496385244613,1429.5971007779897,510.3475269861717,378.25163505460364,609.1652743669717,90.66488168640456,556.0548642393167,395.1847128403825,68.20019812633795,1584.890889683343,119.56318957848427,250182,1193442,195017,3046410,4310008,5543112,3871762,18703992,8720973,3724093,2327080,13964137
2019-01-28,32.5,466.4197998046875,1403.8251953125,501.6044616699219,389.73065185546875,609.1233520507812,90.37776184082031,546.7611083984375,382.5042724609375,64.77649688720703,1629.0540771484375,121.93213653564453,36.0,482.3888673064186,1428.5490528202588,510.61508418576835,390.60753076960293,613.0142803188987,91.20721027898945,558.5007853675066,394.58091008569085,67.51546093259499,1634.8870073479459,124.52423392398747,31.600000381469727,463.5292690448671,1391.1060445402322,496.3107989459372,384.19041678075195,601.6342918886505,89.10169031614568,543.5816199737301,381.01791139097196,63.589616646866375,1604.4724427362232,121.62313507977997,35.45000076293945,482.3888673064186,1428.5490528202588,510.61508418576835,387.8174769783914,611.6754761760828,90.92009613306828,556.0772380521597,393.8841809919551,67.51546093259499,1610.7220108071251,121.65747323152802,770899,3215535,211598,3424970,3029930,7944693,2910523,18744303,5809082,5766908,2769033,18399880
2019-01-29,34.900001525878906,478.6453857421875,1433.6937255859375,509.5735168457031,393.9755859375,609.0816040039062,89.99495697021484,538.3565063476562,392.3977966308594,64.86780548095703,1652.1778564453125,123.73969268798828,35.75,481.01468282817416,1443.3164469816513,512.927429527596,396.5264780322385,613.2235522088587,91.68574804802809,547.6948978925816,394.58088666498134,66.10033798845154,1657.427535511434,124.22170021380117,32.25,458.4589861384148,1396.7270956335853,497.44786393775297,383.07443102816035,599.542457248979,89.38882487075279,534.2209456710425,377.3949033729221,62.53968310470922,1613.7638562709308,121.5534132465156,33.0,463.5292876868429,1405.301818594501,499.93227178250424,389.8104287403985,607.0733464537813,90.79250176836341,547.4058319436815,381.34303466974654,62.53968310470922,1634.8873808325322,122.56908096766625,542956,2675481,424613,4338480,4733138,6760819,7282910,20405845,7472930,12562431,2557626,12320260
2019-01-30,37.29999923706055,479.3561096191406,1432.121826171875,509.37286376953125,405.9129943847656,607.4080810546875,89.13359069824219,531.7084350585938,388.263916015625,62.22012710571289,1651.052978515625,125.06520080566406,38.20000076293945,480.5881612893998,1441.4586779676363,512.1629890967271,412.52939819001756,614.8552631674062,90.2820569743754,544.7377153830962,395.74213037880054,65.27863519370769,1657.8024933295358,126.58010738133133,34.20000076293945,471.67961124311796,1421.5463566256515,504.0314367855241,399.1769973790363,603.3915659016351,88.36794975937097,529.662888392258,386.638214775806,61.99188012951112,1628.7628469767635,123.25765185279131,35.95000076293945,478.55057185721995,1434.7894482697484,507.3949138840387,405.75355300235543,609.0816120110889,90.2501532403281,540.290885129087,393.88418610472166,65.00473603604759,1649.5530411266425,123.60194689143374,529540,1524621,218871,3285070,14053348,5763026,8511453,17164298,4351530,4846733,2429575,19757160
2019-01-31,35.599998474121094,490.2549133300781,1435.027587890625,519.9600830078125,400.6517028808594,627.197509765625,90.12255096435547,545.6937866210938,393.373291015625,65.0960464477539,1678.3011474609375,127.11376190185547,39.849998474121094,492.67158465026955,1448.08029250887,521.4411980422033,407.8062023537444,628.6618492492686,91.11150833799759,546.8277277392239,400.71216575521066,65.73513525428568,1683.009177137838,127.87122224455265,35.0,477.887194819787,1423.880493711296,506.6209496535105,393.29791386459215,607.4916943572995,88.84647944627609,534.0653095076366,384.3158120291156,61.991885889859084,1654.052836548389,125.08242664309972,38.0,479.5457026848036,1437.600074756562,509.29641634915845,406.391227133862,607.4916943572995,89.45261147023318,534.5099806581494,389.23935336896903,62.49402510483531,1655.71938852476,126.01202050711673,733194,2203919,512854,6157590,9058428,13825233,28107358,22279301,16672076,7442257,4094319,20517517
2019-02-01,35.75,494.0932312011719,1459.942138671875,533.4234619140625,416.0567932128906,633.4733276367188,90.47346496582031,555.83251953125,393.1874694824219,65.27864074707031,1691.508056640625,127.92288208007812,37.0,495.2305054634111,1474.9003393908326,538.7266302116105,418.5080644642594,638.0337099418737,91.43051852384595,558.0781978668495,397.60008727342364,66.00903391926973,1695.5078209009973,128.2327420829197,35.5,485.70594197497996,1418.307132837566,518.8803549499935,402.764189658223,622.9719305596393,89.19739355511948,545.649312834436,387.38139344163005,64.13740576897469,1664.9682445253957,125.15130357469013,36.400001525878906,490.5867175051778,1439.791512269299,519.3676252002493,402.80403783818906,628.703753951255,89.96303445440952,548.7398663456796,391.2830878810344,65.27864074707031,1674.4676083551071,127.42365696020923,352935,1380838,609053,7254975,6460222,6276585,5260578,20187323,3950126,3343602,3064163,8977608
2019-02-04,33.849998474121094,482.95751953125,1533.398681640625,522.7120361328125,416.4354248046875,632.5110473632812,93.3127212524414,574.0424194335938,385.3376770019531,64.41130828857422,1708.423828125,127.8195571899414,36.29999923706055,493.7615083636189,1543.4025255908537,550.0019145245788,421.6169526276743,638.0336791076966,94.07836214635665,576.7327691603633,392.955260773007,64.95909971334476,1712.756821899963,129.0073722349042,33.0,479.7352813071517,1473.185115051529,518.8994885982045,414.64181901980743,626.9047084275192,90.88818364199967,552.3196086388238,380.1354550948738,63.498320258774704,1685.7170609910377,126.73503345527983,35.95000076293945,493.7615083636189,1490.0486911896342,536.6054511099353,416.51512115548053,633.4314689633131,90.92008737417369,554.5207606926173,392.30496885963055,64.82215011576565,1691.508287517723,127.38918840485339,251417,1480952,2399611,10747910,4133944,3945391,9532350,25528059,3679517,3028680,1590764,8383256
2019-02-05,32.95000076293945,481.441162109375,1539.7822265625,539.19482421875,418.4122314453125,631.6323852539062,91.20721435546875,574.3313598632812,380.78564453125,63.81786346435547,1703.6741943359375,126.85552978515625,34.349998474121094,487.1274750476747,1559.6469800485684,546.5332715810359,421.30747236917654,635.899919731023,94.55690225745299,580.0455917322412,388.77480997614356,65.50688989430505,1712.3818863554106,128.14663615543955,32.599998474121094,474.99668568146865,1534.1133116185504,529.935756422901,415.9163340971539,625.0637968404512,90.79249498567496,568.572720249511,377.6735824373116,63.2244198631446,1689.8834382135149,125.94315355391633,34.29999923706055,480.0669582471193,1539.44878834277,530.3561910368193,417.9130519756808,625.0637968404512,93.15322546470458,574.5314915581412,385.33760198881265,64.13740787560879,1708.2155070698745,127.38918988675348,192834,4358002,1031235,8266655,2368564,4694366,5413425,20479210,3523707,2916745,1111404,6550401
2019-02-06,33.099998474121094,506.9822082519531,1575.1292724609375,533.1272583007812,421.3872375488281,638.703125,93.59982299804688,582.6470336914062,387.0098571777344,64.27436065673828,1728.880859375,128.1466522216797,34.0,518.1179046927919,1581.5126320344316,538.1533445693984,425.280836635464,641.7573396428285,94.26976234253517,585.9377193107048,389.2393849777773,64.73085468559928,1738.9218745490869,129.09346367859285,33.0,477.74507606754713,1533.9229570011246,527.642537286093,417.35387798816646,631.2140632197849,90.92007535574459,575.5321163811374,374.65450885460683,62.448384541294274,1700.7577980530846,126.95883701397823,33.400001525878906,483.8104708977148,1539.7823754078624,538.1533445693984,419.71001436454833,632.2181920799007,91.49430351636262,576.4214587816766,380.8786344651282,63.7265692152143,1708.132167626711,127.09656344971617,345009,8775759,916887,4408975,2331000,5880482,5075180,20586783,5638849,3066537,1789812,5811361
2019-02-07,34.400001525878906,505.03936767578125,1591.230712890625,539.26171875,424.46234130859375,639.2887573242188,94.365478515625,573.8200073242188,404.010009765625,63.54396057128906,1735.6302490234375,128.62864685058594,37.79999923706055,518.0230688580817,1595.851513415309,541.7843264362177,430.4125709662087,643.8491389096047,94.62069864345291,587.5162342309205,414.1358012173767,65.18734168417267,1748.1710917043463,128.93850674978444,33.5,500.53770341127375,1562.5530462681877,533.3756924696207,421.70686059487946,636.7784611567153,92.83419669126711,571.9078621118152,391.19020456615686,63.133118775840835,1722.381243906447,127.26868438948215,33.5,509.0197403290668,1567.2690982496615,533.3756924696207,421.70686059487946,638.4938199900881,93.7274427995338,582.6469369746206,392.9552461008688,64.27435372491408,1728.8391319762463,128.0777692415669,1211335,4417618,753538,2809020,3251088,3961797,6080631,20150710,18187249,3536220,1339945,5982481
